row_id,seqlane_id,plate,ROW,COL,TopHitAccession,NextHit,ThirdHit,Score,label,lines,Site,position,row,col,id,match
703,HMYF5DRXX_1#,168,F,3,9970,8231,9974,0.525641025641026,3120,6964,Ratch,7.3,F,3,3120,False
703,HMYF5DRXX_1#,168,G,3,6154,6025,6163,0.941706161137441,2942,6154,Ratch,10.3,G,3,2942,True
703,HMYF5DRXX_1#,168,H,3,6021,6022,9970,0.950208855472013,2736,6021,Ratch,9.1,H,3,2736,True
704,HMYF5DRXX_1#,168,A,4,6913,6011,6013,0.922421142369992,2845,9356,Ratch,10.6,A,4,2845,False
704,HMYF5DRXX_1#,168,B,4,5867,9970,9974,0.956923076923077,2833,5867,Ratch,3.6,B,4,2833,True
704,HMYF5DRXX_1#,168,C,4,5865,1061,9970,0.968195620904587,2919,5865,Ratch,10.2,C,4,2919,True
704,HMYF5DRXX_1#,168,D,4,6124,9970,9969,0.99284534947716,2944,6124,Ratch,1.5,D,4,2944,True
704,HMYF5DRXX_1#,168,E,4,6243,9970,10012,0.977173913043478,3131,6242,Ratch,11.6,E,4,3131,False
704,HMYF5DRXX_1#,168,F,4,1254,1257,6900,0.962610469068661,2717,1254,Ratch,11.2,F,4,2717,True
704,HMYF5DRXX_1#,168,G,4,6012,6011,6010,0.98661670235546,2601,9392,Ratch,11.5,G,4,2601,False
704,HMYF5DRXX_1#,168,H,4,6243,9970,9974,0.930865541643985,2618,8426,Ratch,3.1,H,4,2618,False
705,HMYF5DRXX_1#,168,A,5,6241,6240,6235,0.972183588317107,2716,6241,Ratch,9.6,A,5,2716,True
705,HMYF5DRXX_1#,168,B,5,6030,9970,9974,0.63883632923368,2824,1363,Ratch,10.2,B,5,2824,False
705,HMYF5DRXX_1#,168,C,5,6122,6136,8335,0.958596048759983,2840,6122,Ratch,5.4,C,5,2840,True
705,HMYF5DRXX_1#,168,D,5,6042,9970,9974,0.960169941582581,2650,6042,Ratch,4.6,D,5,2650,True
705,HMYF5DRXX_1#,168,E,5,6913,6011,6012,0.927620632279534,3047,9356,Ratch,3.2,E,5,3047,False
705,HMYF5DRXX_1#,168,F,5,6148,9970,8335,0.917353024708889,3122,6148,Ratch,2.3,F,5,3122,True
705,HMYF5DRXX_1#,168,G,5,6017,6016,9332,0.908225250369398,2888,6017,Ratch,8.1,G,5,2888,True
705,HMYF5DRXX_1#,168,H,5,9404,9407,9405,0.964849719816607,2621,9404,Ratch,8.1,H,5,2621,True
706,HMYF5DRXX_1#,168,A,6,6090,9970,9974,0.963483146067416,4023,6090,Ratch,7.3,A,6,4023,True
706,HMYF5DRXX_1#,168,B,6,9404,9407,9405,0.975095785440613,2970,9404,Ratch,6.1,B,6,2970,True
706,HMYF5DRXX_1#,168,C,6,6830,7213,6434,0.920022371364653,2975,5829,Ratch,11.6,C,6,2975,False
706,HMYF5DRXX_1#,168,D,6,1317,1313,6030,0.771112405358183,2805,1318,Ratch,10.1,D,6,2805,False
706,HMYF5DRXX_1#,168,E,6,8369,8335,6091,0.975824800910125,2926,6038,Ratch,10.2,E,6,2926,False
706,HMYF5DRXX_1#,168,F,6,9392,9390,9391,0.907756813417191,3082,9392,Ratch,5.5,F,6,3082,True
706,HMYF5DRXX_1#,168,G,6,7517,6255,9476,0.93929539295393,2785,7517,Ratch,10.4,G,6,2785,True
706,HMYF5DRXX_1#,168,H,6,6118,8335,6091,0.956714060031596,2819,6118,Ratch,3.4,H,6,2819,True
707,HMYF5DRXX_1#,168,A,7,9383,9381,9970,0.995211492418196,3147,9383,Ratch,10.3,A,7,3147,True
707,HMYF5DRXX_1#,168,B,7,9436,9970,9976,0.968892261001518,3144,9437,Ratch,4.3,B,7,3144,False
707,HMYF5DRXX_1#,168,C,7,6210,6209,6009,0.953868613138686,4028,6210,Ratch,6.2,C,7,4028,True
707,HMYF5DRXX_1#,168,D,7,6030,9970,9974,0.634770114942529,2488,1363,Ullstorp,6.6,D,7,2488,False
707,HMYF5DRXX_1#,168,E,7,9391,9390,9392,0.973879393743954,2731,6097,Ratch,4.3,E,7,2731,False
707,HMYF5DRXX_1#,168,F,7,9407,9405,9404,0.952263519464506,2954,9407,Ratch,1.6,F,7,2954,True
707,HMYF5DRXX_1#,168,G,7,1552,9970,6043,0.886282508924018,2935,1552,Ratch,6.5,G,7,2935,True
707,HMYF5DRXX_1#,168,H,7,9436,9970,9974,0.986383182035356,2622,9436,Ratch,8.4,H,7,2622,True
708,HMYF5DRXX_1#,168,A,8,9970,8231,9974,0.529936305732484,3102,7519,Ratch,9.1,A,8,3102,False
708,HMYF5DRXX_1#,168,B,8,9058,9970,9974,0.961668995807546,3022,9405,Ratch,4.6,B,8,3022,False
708,HMYF5DRXX_1#,168,C,8,6142,8335,6091,0.942656979761287,4006,6142,Ratch,10.3,C,8,4006,True
708,HMYF5DRXX_1#,168,D,8,6064,6069,9433,0.974580579562786,3006,6064,Ratch,9.3,D,8,3006,True
708,HMYF5DRXX_1#,168,E,8,6973,9970,9969,0.923244026068067,2720,6973,Ratch,4.4,E,8,2720,True
708,HMYF5DRXX_1#,168,F,8,992,1002,9970,0.93065518890483,2806,992,Ratch,10.4,F,8,2806,True
708,HMYF5DRXX_1#,168,G,8,1061,9970,9974,0.971270718232044,2745,1061,Ratch,9.6,G,8,2745,True
708,HMYF5DRXX_1#,168,H,8,997,9970,9974,0.992297437416679,nan,nan,nan,nan,H,8,nan,False
709,HMYF5DRXX_1#,168,A,9,9332,6169,9323,0.98308794269797,3672,9332,Ratch,1.5,A,9,3672,True
709,HMYF5DRXX_1#,168,B,9,6189,9970,9974,0.933682373472949,2641,6189,Ratch,7.5,B,9,2641,True
709,HMYF5DRXX_1#,168,C,9,8256,9970,9974,0.949702380952381,2694,8256,Ratch,9.6,C,9,2694,True
709,HMYF5DRXX_1#,168,D,9,6974,9970,9974,0.986111111111111,2767,6974,Ratch,11.5,D,9,2767,True
709,HMYF5DRXX_1#,168,E,9,6145,8335,6091,0.949568679495687,3019,6145,Ratch,1.3,E,9,3019,True
709,HMYF5DRXX_1#,168,F,9,6111,9970,9974,0.960543171919037,2940,6111,Ratch,10.1,F,9,2940,True
709,HMYF5DRXX_1#,168,G,9,6011,6012,6913,0.973709018539856,2761,6011,Ratch,7.4,G,9,2761,True
709,HMYF5DRXX_1#,168,H,9,8306,6036,9974,0.960665000543301,3063,8306,Ratch,6.3,H,9,3063,True
701,HMYF5DRXX_1#,169,A,1,5830,9970,9974,0.992728828058169,3093,5830,Ratch,4.6,A,1,3093,True
701,HMYF5DRXX_1#,169,B,1,6094,9970,8231,0.994117647058824,2599,6198,Ratch,9.1,B,1,2599,False
701,HMYF5DRXX_1#,169,C,1,6244,9363,6016,0.997787610619469,3066,6244,Ratch,9.3,C,1,3066,True
701,HMYF5DRXX_1#,169,D,1,6109,9969,9970,0.989169675090253,2707,6109,Ratch,4.1,D,1,2707,True
701,HMYF5DRXX_1#,169,E,1,8230,9974,8231,0.990243902439024,2721,8230,Ratch,4.6,E,1,2721,True
701,HMYF5DRXX_1#,169,F,1,9481,9970,9974,0.990353697749196,2726,9481,Ratch,11.1,F,1,2726,True
701,HMYF5DRXX_1#,169,G,1,8386,6445,9970,0.987261146496815,2664,8386,Ratch,3.2,G,1,2664,True
701,HMYF5DRXX_1#,169,H,1,6016,6017,6244,0.99697428139183,2747,6016,Ratch,11.1,H,1,2747,True
710,HMYF5DRXX_1#,169,A,10,6177,8376,9386,0.997621878715814,2912,6177,Ratch,11.5,A,10,2912,True
710,HMYF5DRXX_1#,169,B,10,9388,6221,6064,1,2746,6041,Ratch,10.4,B,10,2746,False
710,HMYF5DRXX_1#,169,C,10,9058,9970,9969,0.998468606431853,3048,9058,Ratch,8.1,C,10,3048,True
710,HMYF5DRXX_1#,169,D,10,6069,6064,9433,0.994594594594595,2740,6069,Ratch,4.4,D,10,2740,True
710,HMYF5DRXX_1#,169,E,10,9380,8335,6091,0.990909090909091,2881,9380,Ratch,10.1,E,10,2881,True
710,HMYF5DRXX_1#,169,F,10,6220,6030,6900,0.993562231759657,2872,6220,Ratch,4.3,F,10,2872,True
710,HMYF5DRXX_1#,169,G,10,8351,9970,6030,0.994047619047619,2878,8351,Ratch,8.2,G,10,2878,True
710,HMYF5DRXX_1#,169,H,10,8422,9970,9976,0.987562189054726,2957,8422,Ratch,5.4,H,10,2957,True
711,HMYF5DRXX_1#,169,A,11,9339,9369,9974,0.995854922279793,361,9339,Adal,7.1,A,11,361,True
711,HMYF5DRXX_1#,169,B,11,6041,9970,9969,0.995080815179199,410,6041,Adal,6.4,B,11,410,True
711,HMYF5DRXX_1#,169,C,11,6163,6166,6154,0.993311036789298,353,6163,Adal,10.5,C,11,353,True
711,HMYF5DRXX_1#,169,D,11,9416,9974,9970,0.995730145175064,299,9416,Adal,6.3,D,11,299,True
711,HMYF5DRXX_1#,169,E,11,8334,7223,9970,0.995658465991317,2778,8334,Ratch,2.4,E,11,2778,True
711,HMYF5DRXX_1#,169,F,11,5831,9970,8231,0.992537313432836,3089,5831,Ratch,4.2,F,11,3089,True
711,HMYF5DRXX_1#,169,G,11,8231,9974,10013,0.992805755395684,3139,8231,Ratch,1.3,G,11,3139,True
711,HMYF5DRXX_1#,169,H,11,9382,9381,9383,0.993870402802102,3060,9382,Ratch,8.6,H,11,3060,True
712,HMYF5DRXX_1#,169,A,12,6046,6043,6900,0.99592032637389,412,6043,Adal,11.3,A,12,412,True
712,HMYF5DRXX_1#,169,B,12,6434,6932,7096,0.986175115207373,1692,5829,Adal,9.6,B,12,1692,False
712,HMYF5DRXX_1#,169,C,12,6154,6163,6025,0.994630872483222,1731,6154,Adal,3.1,C,12,1731,True
712,HMYF5DRXX_1#,169,D,12,6013,6009,6011,0.997747747747748,1876,6013,Adal,2.1,D,12,1876,True
712,HMYF5DRXX_1#,169,E,12,6115,6106,8237,0.995700245700246,403,6115,Adal,4.2,E,12,403,True
712,HMYF5DRXX_1#,169,F,12,6221,9388,6064,0.996197718631179,298,6221,Adal,5.1,F,12,298,True
712,HMYF5DRXX_1#,169,G,12,6149,6136,8335,0.99479843953186,1751,6149,Adal,7.1,G,12,1751,True
712,HMYF5DRXX_1#,169,H,12,6122,6136,6091,0.993569131832797,1874,6122,Adal,10.6,H,12,1874,True
702,HMYF5DRXX_1#,169,A,2,8335,6091,6118,1,3073,8335,Ratch,3.2,A,2,3073,True
702,HMYF5DRXX_1#,169,B,2,9386,8376,6177,1,3157,9386,Ratch,4.2,B,2,3157,True
702,HMYF5DRXX_1#,169,C,2,1062,6142,6035,0.988571428571428,2939,1062,Ratch,9.2,C,2,2939,True
702,HMYF5DRXX_1#,169,D,2,6140,8335,5836,1,3069,6140,Ratch,4.3,D,2,3069,True
702,HMYF5DRXX_1#,169,E,2,6192,9970,9976,0.989130434782608,3130,6192,Ratch,11.4,E,2,3130,True
702,HMYF5DRXX_1#,169,F,2,9391,9390,9392,0.997518610421836,3135,9391,Ratch,7.6,F,2,3135,True
702,HMYF5DRXX_1#,169,G,2,8386,9970,9986,0.994413407821229,3116,8386,Ratch,1.2,G,2,3116,True
702,HMYF5DRXX_1#,169,H,2,6276,6268,6255,0.995724211651523,2616,6276,Ratch,11.5,H,2,2616,True
703,HMYF5DRXX_1#,169,A,3,9945,6030,6154,0.563218390804598,3152,1363,Ratch,5.4,A,3,3152,False
703,HMYF5DRXX_1#,169,B,3,9450,9969,9974,0.995614035087719,3044,9450,Ratch,8.2,B,3,3044,True
703,HMYF5DRXX_1#,169,C,3,6918,6217,6214,0.996,2693,6918,Ratch,7.4,C,3,2693,True
703,HMYF5DRXX_1#,169,D,3,8237,6106,6115,1,2702,8237,Ratch,7.2,D,3,2702,True
703,HMYF5DRXX_1#,169,E,3,8242,8231,9974,0.991428571428571,3059,8242,Ratch,8.3,E,3,3059,True
703,HMYF5DRXX_1#,169,F,3,6184,5860,6030,0.993506493506493,2910,6184,Ratch,10.6,F,3,2910,True
703,HMYF5DRXX_1#,169,G,3,8335,6091,6077,0.994609164420485,2842,8335,Ratch,6.4,G,3,2842,True
703,HMYF5DRXX_1#,169,H,3,6172,6174,6173,0.927083333333333,3124,6171,Ratch,3.2,H,3,3124,False
704,HMYF5DRXX_1#,169,A,4,9363,6244,6016,0.997107039537126,2749,9363,Ratch,4.1,A,4,2749,True
704,HMYF5DRXX_1#,169,B,4,1317,9957,9976,1,2916,1317,Ratch,7.4,B,4,2916,True
704,HMYF5DRXX_1#,169,C,4,6069,6064,9433,0.992481203007519,3001,6069,Ratch,2.4,C,4,3001,True
704,HMYF5DRXX_1#,169,D,4,8307,6036,6038,1,2626,8307,Ratch,9.6,D,4,2626,True
704,HMYF5DRXX_1#,169,E,4,6238,6240,6071,0.998003992015968,3058,6238,Ratch,3.2,E,4,3058,True
704,HMYF5DRXX_1#,169,F,4,9409,9970,10013,0.990407673860911,2796,9409,Ratch,11.2,F,4,2796,True
704,HMYF5DRXX_1#,169,G,4,6109,9970,9978,1,2838,6109,Ratch,1.2,G,4,2838,True
704,HMYF5DRXX_1#,169,H,4,6913,6011,6012,0.994318181818182,2779,6913,Ratch,3.6,H,4,2779,True
705,HMYF5DRXX_1#,169,A,5,8387,6915,9970,0.992700729927007,2820,8387,Ratch,4.4,A,5,2820,True
705,HMYF5DRXX_1#,169,B,5,6173,6172,9323,0.986666666666667,2852,6173,Ratch,5.3,B,5,2852,True
705,HMYF5DRXX_1#,169,C,5,6019,9952,9974,0.983122362869198,2743,6019,Ratch,7.6,C,5,2743,True
705,HMYF5DRXX_1#,169,D,5,6218,6214,6917,0.995381062355658,3070,6218,Ratch,8.4,D,5,3070,True
705,HMYF5DRXX_1#,169,E,5,9388,6221,6917,0.989247311827957,3091,9388,Ratch,7.4,E,5,3091,True
705,HMYF5DRXX_1#,169,F,5,8230,9970,9957,0.997347480106101,3061,8230,Ratch,2.3,F,5,3061,True
705,HMYF5DRXX_1#,169,G,5,9336,6030,9973,0.996527777777778,3106,9336,Ratch,6.2,G,5,3106,True
705,HMYF5DRXX_1#,169,H,5,9391,9390,9392,0.989293361884368,2887,9391,Ratch,7.4,H,5,2887,True
706,HMYF5DRXX_1#,169,A,6,8258,8259,9974,0.997876857749469,2882,8259,Ratch,10.3,A,6,2882,True
706,HMYF5DRXX_1#,169,B,6,9412,9413,9970,0.992101105845182,2674,9412,Ratch,2.4,B,6,2674,True
706,HMYF5DRXX_1#,169,C,6,8247,8335,9974,0.989010989010989,2748,8247,Ratch,1.6,C,6,2748,True
706,HMYF5DRXX_1#,169,D,6,6071,6238,6070,0.995607613469985,3083,6071,Ratch,8.4,D,6,3083,True
706,HMYF5DRXX_1#,169,E,6,6106,8237,6115,1,2692,6106,Ratch,7.3,E,6,2692,True
706,HMYF5DRXX_1#,169,F,6,6241,6240,6235,0.893258426966292,2901,6240,Ratch,5.6,F,6,2901,True
706,HMYF5DRXX_1#,169,G,6,9386,8376,6177,0.994413407821229,2804,9386,Ratch,5.2,G,6,2804,True
706,HMYF5DRXX_1#,169,H,6,6109,9976,9970,1,3153,6109,Ratch,6.3,H,6,3153,True
707,HMYF5DRXX_1#,169,A,7,6118,8335,6091,1,2999,6118,Ratch,10.3,A,7,2999,True
707,HMYF5DRXX_1#,169,B,7,9339,9970,9369,0.988888888888889,2815,9339,Ratch,8.5,B,7,2815,True
707,HMYF5DRXX_1#,169,C,7,6025,6163,6166,0.995599559955996,3086,6025,Ratch,10.1,C,7,3086,True
707,HMYF5DRXX_1#,169,D,7,8231,10013,9970,0.678571428571429,3120,6964,Ratch,7.3,D,7,3120,False
707,HMYF5DRXX_1#,169,E,7,6040,8335,6091,0.988294314381271,2832,6040,Ratch,1.5,E,7,2832,True
707,HMYF5DRXX_1#,169,F,7,8283,9970,9973,0.990654205607477,3155,8283,Ratch,1.4,F,7,3155,True
707,HMYF5DRXX_1#,169,G,7,6023,6091,6024,1,2673,6023,Ratch,1.6,G,7,2673,True
707,HMYF5DRXX_1#,169,H,7,6134,8237,9969,0.997402597402597,2607,6134,Ratch,10.3,H,7,2607,True
708,HMYF5DRXX_1#,169,A,8,6221,9388,6064,0.995867768595041,3046,6221,Ratch,2.3,A,8,3046,True
708,HMYF5DRXX_1#,169,B,8,6151,9970,10012,0.992592592592593,2633,6151,Ratch,8.3,B,8,2633,True
708,HMYF5DRXX_1#,169,C,8,9321,9332,6174,0.984251968503937,3092,9321,Ratch,3.6,C,8,3092,True
708,HMYF5DRXX_1#,169,D,8,5831,9970,8231,1,3162,8423,Ratch,8.1,D,8,3162,False
708,HMYF5DRXX_1#,169,E,8,9353,9352,9970,0.989130434782608,2907,9353,Ratch,2.5,E,8,2907,True
708,HMYF5DRXX_1#,169,F,8,8335,9471,9970,0.799196787148594,3121,6129,Ratch,7.6,F,8,3121,False
708,HMYF5DRXX_1#,169,G,8,6036,6038,8307,0.993377483443708,2628,6036,Ratch,11.6,G,8,2628,True
708,HMYF5DRXX_1#,169,H,8,9369,9339,9370,0.995180722891566,2657,9369,Ratch,7.1,H,8,2657,True
709,HMYF5DRXX_1#,169,A,9,6203,9970,6036,0.993934142114385,3065,6203,Ratch,9.2,A,9,3065,True
709,HMYF5DRXX_1#,169,B,9,6166,6153,6163,1,2963,6166,Ratch,6.2,B,9,2963,True
709,HMYF5DRXX_1#,169,C,9,9388,6221,9321,0.995552731893265,2695,9388,Ratch,1.2,C,9,2695,True
709,HMYF5DRXX_1#,169,D,9,1061,9970,9973,1,3088,1061,Ratch,11.5,D,9,3088,True
709,HMYF5DRXX_1#,169,E,9,6108,9970,9969,0.992795389048991,3160,6108,Ratch,6.3,E,9,3160,True
709,HMYF5DRXX_1#,169,F,9,997,9976,9962,0.995555555555555,2644,997,Ratch,10.6,F,9,2644,True
709,HMYF5DRXX_1#,169,G,9,8231,9970,10013,1,2614,8231,Ratch,3.6,G,9,2614,True
709,HMYF5DRXX_1#,169,H,9,6195,9970,1061,0.996376811594203,3128,6195,Ratch,9.3,H,9,3128,True
